"ID","REQ","AUTHOR","DATE","LANG","MSG","SCORE"
1338455669926719489,COVID,DOOM GOT ROBBED,Mon Dec 14 12:07:53 +0000 2020,en,@Tomularity @DanielvandeWal @TOIBusiness 6 people hqve died,-1
1338455669268090882,COVID,Paco,Mon Dec 14 12:07:53 +0000 2020,en,"RT @NathanielParish: Very scary to see what's happening in Mexico City right now. Covid cases spiking, hospitals filling up, streets filled…",-1
1338455666944458753,COVID,Richhpal Bithu,Mon Dec 14 12:07:52 +0000 2020,en,RT @ndtv: Centre Issues Guidelines For #COVID19 Vaccination Drive https://t.co/5jHhUwYw2h https://t.co/chBpuL6PfR,-1
1338455666541912065,COVID,Piers Renfree,Mon Dec 14 12:07:52 +0000 2020,en,"@MissEmerKenny @roseoliviabyrne No worries, a lot of shows have had to be postponed due to the Covid situation.

Hope you're ok 🙂",-1
1338455666265104385,COVID,bilkisogunnubi,Mon Dec 14 12:07:52 +0000 2020,en,RT @followlasg: We are seeing slightly increasing number of COVID-19 positive cases in clusters in Lagos and all Lagosians should adhere to…,-1
1338455664960520193,COVID,Saul T. Phoenix 💧,Mon Dec 14 12:07:52 +0000 2020,en,"@TMZ Well, a friend of mine got Covid because United let the guy sitting in front of him leave his mask off mid-fli… https://t.co/sNNsA4J9LS",-1
1338455664755093513,COVID,Tunji Insuranceman,Mon Dec 14 12:07:52 +0000 2020,en,RT @scarfizal: Under @MBuhari ‘s leadership Nigeria’s economy rated top 10 performing economies despite Covid 19 affecting economic activit…,-1
1338455663366856705,COVID,President-Elect Tee,Mon Dec 14 12:07:52 +0000 2020,en,"Johns Hopkins Study Mysteriously Disappears after it Revealed, In Spite of COVID, No More Deaths in 2020 Than In Pr… https://t.co/hJfvSNUwCR",-1
1338455663345807360,COVID,SatontheBeach,Mon Dec 14 12:07:52 +0000 2020,en,What a surprise that COVID cases in London have increased dramatically - not,-1
1338455662930644994,COVID,The Friary School,Mon Dec 14 12:07:52 +0000 2020,en,COVID Update – W/B 14 December https://t.co/SsWodBiJ1y,-1
1338457436420759552,COVID,CAE Dave,Mon Dec 14 12:14:54 +0000 2020,en,"RT @DrEricDing: LEADERSHIP MATTERS:

➡️ Florida COVID response, led by @GovRonDeSantis 

➡️ Taiwan COVID response, led by Vice-President Dr…",-1
1338457435816726529,COVID,Nanamana#BLM☯️,Mon Dec 14 12:14:54 +0000 2020,en,"RT @johnpilger: Amnesty reveals that in March the Johnson govt dumped 25,000 vulnerable hospital patients in care homes, including those in…",-1
1338457435015671808,COVID,Annapolis Spectator,Mon Dec 14 12:14:54 +0000 2020,en,Four positive COVID tests reported in Nova Scotia’s eastern zone | SaltWire https://t.co/eqHY1runYf,-1
1338457434214588418,COVID,Tyri0n,Mon Dec 14 12:14:54 +0000 2020,en,RT @GMA: COVID-19 vaccine shipments roll out from facilities to deliver across US. @perezreports is live from the Pfizer facility in Kalama…,-1
1338457434071965696,COVID,Lemonwilly,Mon Dec 14 12:14:54 +0000 2020,en,@Martin1Williams There's a covid crisis in 2025 too? Ffs...,-1
1338457433115664388,COVID,Isiah Maxwell,Mon Dec 14 12:14:54 +0000 2020,en,"Roughly: ""Information from the authorities: follow the new sharp advice to stop the spread of Covid-19. Read more o… https://t.co/4n551GtrlT",-1
1338457432431923200,COVID,Dr. ARIADNE-ANNE TSAMBALI,Mon Dec 14 12:14:53 +0000 2020,en,The 35-year-old scientist who led Moderna's efforts to create a COVID-19 vaccine - ABC News - https://t.co/LJIBX3vEFN via @ABC,-1
1338457432066936834,COVID,David Thomas,Mon Dec 14 12:14:53 +0000 2020,en,RT @PRGuy17: 89 Vic Health staff were trained on the CovidSafe App. 89. The Morrison Government literally marketed the app as the ticket ou…,-1
1338457430087360514,COVID,Cris Pinguim,Mon Dec 14 12:14:53 +0000 2020,en,RT @MBittencourtMD: Antes tarde... https://t.co/w4wUfqfK60,-1
1338457429915426817,COVID,TuskBot - the Walrus of Justice,Mon Dec 14 12:14:53 +0000 2020,en,"This is your legacy: the normalization of atrocities.  

All US COVID deaths are on @realDonaldTrump &amp; the @GOP tha… https://t.co/9rXgFi8hyG",-1
1338457429407838208,COVID,Stephanie,Mon Dec 14 12:14:53 +0000 2020,en,"RT @NPR: The first COVID-19 vaccine is making its way to states — and you may have a lot of questions about what that means for you.

Here'…",-1
1338457429256892419,COVID,empirestatesun,Mon Dec 14 12:14:53 +0000 2020,en,RT @DrJenGunter: If covid isn’t a big deal — according to the current White House — why are they getting vaccinated first?,-1
1338457429076549634,COVID,David Goodson,Mon Dec 14 12:14:53 +0000 2020,en,"RT @LegalizeitLala: 10 years from now, you’ll hear commercials saying, “If you took the COVID-19 shot between 2020-21, you may be entitled…",-1
1338457428908797953,COVID,Mr_Wags,Mon Dec 14 12:14:53 +0000 2020,en,Covid rates for January go Mad.,-1
1338457428699049986,COVID,tiNy hAnDs,Mon Dec 14 12:14:52 +0000 2020,en,RT @DrJenGunter: If covid isn’t a big deal — according to the current White House — why are they getting vaccinated first?,-1
1338461620004073473,COVID,Sven ⚽,Mon Dec 14 12:31:32 +0000 2020,en,RT @SpeedSportLife: My first thought every time they say the Covid vaccine 18-wheelers will be under guarded escort https://t.co/3WdqPsDH7V,-1
1338461619177857026,COVID,Matt Galati,Mon Dec 14 12:31:32 +0000 2020,en,RT @ETSshow: Private purchase of the #Covid_19 vaccine should not legal for the foreseeable future,-1
1338461618695516161,COVID,Toguila Serge Éric,Mon Dec 14 12:31:31 +0000 2020,fr,RT @ritarapidissima: IMPOSTURE GLOBALE  #covid le test covid fait sur du coca-cola positif en direct,-1
1338461618586456065,COVID,Luna🌙,Mon Dec 14 12:31:31 +0000 2020,en,RT @sharonperez__: if u eat jack in the box tacos don’t worry about what’s in the covid vaccine,-1
1338461617265074177,COVID,Victor Hugo Magaña,Mon Dec 14 12:31:31 +0000 2020,es,La peor semana en Jalisco sobre contagios de covid. https://t.co/sDZpcLo2g9,-1
1338461617147834371,COVID,PapiNana,Mon Dec 14 12:31:31 +0000 2020,fr,"RT @SophiaAram: C'est curieux le nombre de français qui jouent à l'euro million et qui refusent de porter un masque, alors qu'ils ont 400 f…",-1
1338461617118441475,COVID,Oscar Fernández,Mon Dec 14 12:31:31 +0000 2020,es,"@118ari @tinchelli @DiegoZas @FacilDesviarse Si, hablas sin saber. Desde Abril los trabajadores de la salud nos est… https://t.co/0WHYG0ZloQ",-1
1338461617080692739,COVID,🇧🇷🇵🇹 #foragalinhote ⓟ,Mon Dec 14 12:31:31 +0000 2020,pt,"@hugowarwar @JovemPanNews Então pronto.. se não tem filhos, fu não entenderia o que é seu filho ficar gripado de 15… https://t.co/GlS7JtJMWJ",-1
1338461616837447681,COVID,Amber Vojtush,Mon Dec 14 12:31:31 +0000 2020,en,"RT @DrJoeClark: Google is down across the globe, which is the COVID version of a snow day. Until it’s back up, Nordonia students, read some…",-1
1338461616799617025,COVID,Derrick Byford,Mon Dec 14 12:31:31 +0000 2020,en,@RBG_Opposition @ElthamNigel Massive decline in symptomatic cases in Royal Borough of Greenwich according to the ZO… https://t.co/jaui30IPxm,-1
1338461616531234818,COVID,AMAS,Mon Dec 14 12:31:31 +0000 2020,es,RT @Verdemora1: @nomastonteras @tromben @Camara_cl Se supone que el próximo año. Hasta el 31 de diciembre tienen prioridad las comisiones p…,-1
1338461615675609088,COVID,Marie Myrna,Mon Dec 14 12:31:31 +0000 2020,fr,RT @andrebercoff: Aujourd’hui @SudRadio 12/14h : à propos de l’internement du pr #Fourtillan : quand devient-on « déséquilibré »? Pendant #…,-1
1338461615541334016,COVID,black skinnz,Mon Dec 14 12:31:31 +0000 2020,en,RT @WTAE: Morning update: COVID-19 vaccine could arrive in Pittsburgh are early as today https://t.co/mcx9JFSzwC,-1
